"Compound","Neutral.mass..Da.","m.z","Charge","Retention.time..min.","Chromatographic.peak.width..min.","Identifications","Anova..p.","q.Value","Max.Fold.Change","Highest.Mean","Lowest.Mean","Isotope.Distribution","Maximum.Abundance","Minimum.CV.","X1A1B_N","X1A2B_N","X1A3B_N","X2A1B_N","X2A2B_N","X2A3B_N","X3A1B_N","X3A2B_N","X3A3B_N","X4A1B_N","X4A2B_N","X4A3B_N","X5A1B_N","X5A2B_N","X5A3B_N","X1F1B_N","X1F2B_N","X1F3B_N","X2F1B_N","X2F2B_N","X2F3B_N","X3F1B_N","X3F2B_N","X3F3B_N","X4F1B_N","X4F2B_N","X4F3B_N","X5F1B_N","X5F2B_N","X5F3B_N","X1P1B_N","X1P2B_N","X1P3B_N","X2P1B_N","X2P2B_N","X2P3B_N","X3P1B_N","X3P2B_N","X3P3B_N","X4P1B_N","X4P2B_N","X4P3B_N","X5P1B_N","X5P2B_N","X5P3B_N","AQC1_N","AQC2_N","AQC3_N","FQC1_N","FQC2_N","FQC3_N","PQC2_N","PQC3_N","PQC4_N","PQC5_N","PQC6_N","PQC7_N","X1A1B_N.1","X1A2B_N.1","X1A3B_N.1","X2A1B_N.1","X2A2B_N.1","X2A3B_N.1","X3A1B_N.1","X3A2B_N.1","X3A3B_N.1","X4A1B_N.1","X4A2B_N.1","X4A3B_N.1","X5A1B_N.1","X5A2B_N.1","X5A3B_N.1","X1F1B_N.1","X1F2B_N.1","X1F3B_N.1","X2F1B_N.1","X2F2B_N.1","X2F3B_N.1","X3F1B_N.1","X3F2B_N.1","X3F3B_N.1","X4F1B_N.1","X4F2B_N.1","X4F3B_N.1","X5F1B_N.1","X5F2B_N.1","X5F3B_N.1","X1P1B_N.1","X1P2B_N.1","X1P3B_N.1","X2P1B_N.1","X2P2B_N.1","X2P3B_N.1","X3P1B_N.1","X3P2B_N.1","X3P3B_N.1","X4P1B_N.1","X4P2B_N.1","X4P3B_N.1","X5P1B_N.1","X5P2B_N.1","X5P3B_N.1","AQC1_N.1","AQC2_N.1","AQC3_N.1","FQC1_N.1","FQC2_N.1","FQC3_N.1","PQC2_N.1","PQC3_N.1","PQC4_N.1","PQC5_N.1","PQC6_N.1","PQC7_N.1","Same.RT","X..500","Accepted.Compound.ID","Accepted.Description","Adducts","Formula","Score","Fragmentation.Score","Mass.Error..ppm.","Isotope.Similarity","Retention.Time.Error..mins.","Compound.Link","Retention_time_rounded"
"8.32_419.1917m/z",NA,419.191669352345,1,8.31651666666667,0.1571,6,0,0,Inf,"CM3果皮","CM1海绵层","100 - 12.1",765.829542278216,1.63,0,0,0,12.7428598832962,0,0,0,0,0,13.5177755091807,0,0,0,0,12.6599569616934,625.268492859295,777.14259273897,804.797601281042,649.480476268176,679.218886466572,642.759014702836,1069.39744216177,544.929377899669,683.161806773212,556.793151637783,543.951084283691,513.39545043824,592.768552215282,611.308740636692,587.401808035924,466.357800671284,499.067573192148,514.964291606075,91.1919235982506,88.8683273244639,127.370986468377,166.87132697806,90.055068819394,156.492728409048,275.384061359101,195.980515999754,291.306314499605,131.325218792717,65.5773640292777,99.1482970631619,0,0,0,592.942869878221,603.283081492428,612.573896134193,168.811265825342,176.440888434246,170.806164297786,185.507701515657,199.512635200316,218.823056062871,0,0,0,6.20103454590179,0,0,0,0,0,6.72859191894349,0,0,0,0,5.8657228946702,891.938919125797,934.743913802797,1031.37591879477,875.897886521829,884.121032714906,642.759014702836,1079.67292547246,386.42265319829,634.742075443233,671.508882999514,767.446519625609,721.786288100116,939.79751729953,1020.69181871402,818.608671214734,208.725531049071,210.718276407875,210.739018833926,48.6202235222053,47.9786717955191,67.8090059757279,89.1029883488588,43.9705655574798,75.4043350906875,128.097059249868,88.0081939697191,125.02285862178,62.161422252659,30.5991311242369,46.3624582290668,0,0,0,944.876680770407,948.387467622619,921.498485164321,94.158554077151,98.0305364357475,94.2394660100419,95.3604438514182,97.6204688548779,107.143326759342,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,8.32
"15.38_499.2546m/z",NA,499.254578346763,1,15.3792,0.0928333333333349,8,0,0,Inf,"CM3果皮","CM1海绵层","100 - 24.6 - 0.397",762.524962460243,2.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.359616321817,342.020773918817,249.305843011606,542.796130791708,420.479313994777,545.241422122137,731.346070272304,732.972453831789,823.256363276636,406.755204286912,498.499544493787,460.522948267169,369.27404731935,373.043912825855,311.853066144038,0,0,0,0,0,0,0,0,0,0,1.28683870471602,0,0,0,0.234618849688372,0,0,0,434.034937511753,412.390807003677,428.226322441652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429.886318469487,411.381179981368,319.494047307937,732.021979327939,547.326661156695,545.241422122137,738.373330711818,519.768564180972,764.907299364779,490.558714814495,703.320117397142,647.452464042954,585.460938467322,622.865083600541,434.601359066295,0,0,0,0,0,0,0,0,0,0,0.577875559489452,0,0,0,0.109709464918993,0,0,0,691.650936250781,648.296438477156,644.183354739337,0,0,0,0,0,0,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,15.38
"5.37_248.1162m/z",NA,248.116195675829,1,5.37035,0.107283333333333,2,0,0,Inf,"CM3果肉","CM1海绵层","100 - 7.41",754.81006041514,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6886200202073,4.18999686889978,15.6834097295089,21.9580789842808,14.1374522736142,5.67884063720442,66.8291784694941,65.3757794609124,68.9684666205174,0,9.57383757129859,11.9986244680199,2.82330011500918,9.70600048051271,9.65670845445441,440.137046877241,514.547852899735,556.823060888137,317.231570932099,380.298874975395,426.456396395631,776.554906434993,782.927879918947,704.947394891481,471.846234719096,479.728243318308,447.155713712892,428.565451939766,430.33932943533,441.543577485246,0,0,0,17.9998516741905,21.5272218497605,18.8236458410409,477.613983969092,477.871348965474,462.574361907976,494.938227846393,434.851516216221,496.890536203579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5120985460889,5.03971099853533,20.0988311767575,29.6129532405982,18.4023429753681,5.67884063720442,67.4713177536897,46.3595525929662,64.0802621118678,0,13.5074798742786,16.8689508442014,4.47616599895716,16.2059441070243,13.4576795101141,196.990033642808,217.254421077484,227.868897763173,169.136358554837,205.317636282626,227.034312392314,414.651001063974,382.274780554505,339.671306942534,219.482982375013,215.429661848442,191.910311568354,202.856985625726,200.801141738921,206.468958861003,0,0,0,28.6834380987866,33.8417370573998,28.3165202390357,266.400716312892,265.505264125995,255.217726101168,254.423556007905,212.770528807164,243.294769947773,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5.37
"11.88_957.2307m/z",NA,957.230722009308,1,11.87645,0.178566666666667,3,0,0,Inf,"CM2果皮","CM1海绵层","100 - 42.8 - 3.55",753.557778450578,6.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444.226949042032,736.331345315319,617.440923880096,763.604644128714,874.432092159201,622.63659906382,307.100806293438,207.968528181016,370.222246144323,577.040129193557,611.65192603539,761.006196948346,645.499425039827,486.138139648265,665.077315809151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621.591640169758,672.27434145658,591.719694884484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633.685063776695,885.656313276994,791.271866559582,1029.80723573656,1138.22483408947,622.63659906382,310.051635503753,147.475532978602,343.982398551906,695.92733218949,862.963886681666,1069.9039846334,1023.39902277809,811.696592767568,926.85798766948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990.529569701818,1056.84475464554,890.127388579578,0,0,0,0,0,0,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,11.88
"11.18_1183.4068m/z",NA,1183.40678183255,1,11.1844833333333,0.0928333333333331,0,0,0,Inf,"CM5果皮","CM1海绵层","100 - 57.1 - 22.3 - 0.932",753.553323436242,7.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541.228277187693,378.410891165949,591.182742010957,279.745172150071,242.384535834324,255.02559195577,205.35358019232,18.9079417255708,126.515483013213,648.900685743317,636.540161759164,369.732829223611,805.013260973613,488.530024593047,967.116684742067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.674289220036,426.898982169678,441.936525264522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772.056436663827,455.151063316988,757.62109969838,377.268007283036,315.505458410884,255.02559195577,207.326754246104,13.408080577845,117.548579951819,782.5932725,898.078054917923,519.809994744329,1276.29824697825,815.690282424126,1347.78288622136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780.314328009142,671.103926251338,664.807692818874,0,0,0,0,0,0,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,11.18
"13.53_679.2589m/z",NA,679.258944605811,1,13.5319333333333,0.0923333333333325,19,0,0,Inf,"CM5果肉","CM1海绵层","100 - 19.1",751.705208906315,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,35.696108369656,13.9729830524316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19586319907047,49.8615928247718,267.007958996579,212.55290620065,471.006316963824,205.785904375948,231.861714495452,165.612615324405,14.4918516788198,128.154639608876,193.873309206052,419.367779020989,93.7194362422044,744.358521948826,622.638695313546,888.118409456573,0,0,0,0,0,0,278.72352866862,259.978901643215,293.727634452749,317.766915650573,281.934392728764,285.058588189425,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2068786621076,6.47408572126173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0282224723316,22.3163146972614,112.737152099605,86.9831008346679,251.123471328892,111.100711169566,123.437156449032,88.4308838486952,7.07583618164523,61.7499323242374,90.1816926287223,188.323827256256,40.222512332248,352.334340773184,290.53017551021,415.290568577946,0,0,0,0,0,0,155.46476900346,144.444246547526,162.059346845122,163.348442518314,137.948995445145,139.574531173539,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,13.53
"10.54_884.3676n",884.367554607608,883.360278175608,1,10.5425833333333,0.0994833333333336,0,0,0,Inf,"CM2果皮","CM1海绵层","100 - 43.2 - 2.65",747.921185022149,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756.288630744765,675.122601756767,638.740121153688,638.85950179345,860.976872135905,743.927181137094,267.037719935226,328.226018774696,266.366855439905,718.924529901855,640.804989795035,580.294836788104,752.639510539409,611.291296299521,706.305808801734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644.101231572998,646.115335785465,631.922254879142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078.83776578746,812.034688304381,818.567523408801,861.574301079095,1120.71053456183,743.927181137094,269.603596312274,232.753039508511,247.487855695277,867.044083813378,904.095190516138,815.840607647407,1193.26293674497,1020.6626922006,984.314402347013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026.39944703917,1015.7216502439,950.604334085414,0,0,0,0,0,0,"","",NA,NA,"M-H, M+FA-H",NA,NA,NA,NA,NA,NA,NA,10.54
"3.15_440.0245m/z",NA,440.024522522683,1,3.15141666666667,0.221366666666666,0,0,0,Inf,"CM1果肉","CM1海绵层","100 - 45.2",740.586379909215,28.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822.119562325455,934.014697967733,465.624879434457,839.768593606602,484.104326412705,590.194130871661,723.573169512439,507.597227913122,372.445728744582,543.773031006346,557.727548879557,230.564595610325,687.107231747371,329.041404649662,393.032566493563,0,0,0,0,0,0,789.119949095257,967.495423764376,811.943319306487,728.98672058093,469.446126650851,351.816335423183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367.95212170829,394.363364537024,190.547833774355,447.734131675497,261.360636472249,314.204030735461,386.360753882484,247.840987512991,179.458961568773,252.940296644362,250.45650101314,98.9537246718924,325.235039835872,153.534397657139,183.784860521735,0,0,0,0,0,0,440.150679736743,537.540341314356,447.976249314183,374.736448505456,229.697487278188,172.261430142399,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,3.15
"1.63_444.9605m/z",NA,444.960476813859,1,1.63206666666667,0.142816666666667,0,0,0,Inf,"CM1果肉","CM1海绵层","100 - 13",735.223441590945,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710.244142877997,750.601272700001,744.824909194838,555.387786344264,516.369091104721,565.103565254425,727.494919114163,729.187308099214,653.583924566339,887.632223462744,623.827912687258,671.568951831864,708.16847230009,657.586157174269,641.459573029646,0,0,0,0,0,0,856.700934470276,866.600204618125,704.38739772498,656.204658675717,618.700583668987,579.323353763197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.880575136332,316.92182571839,304.804960509492,296.112607872205,278.779897105635,300.846465083758,388.454820103432,356.035243266104,314.922372169705,412.889100988057,280.139929540619,288.22399632455,335.2041583,306.837051880814,299.951119092611,0,0,0,0,0,0,477.845603916771,481.48296966722,388.634054858086,337.322747235933,302.726897461466,283.656724791077,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1.63
"8.08_531.1143m/z",NA,531.114267004558,1,8.08086666666667,0.120699999999999,8,0,0,Inf,"CM2果皮","CM1海绵层","100 - 23.5 - 0.888",730.451924274102,2.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749.026965131464,596.702546721812,605.654344125551,697.14021779907,673.176990647306,821.038564375928,626.323532007553,578.071880761721,524.544006976735,461.820633907545,486.581874500254,550.302552403975,310.581421541271,387.334404747954,236.651727798583,0,0,0,39.5559597302912,28.4970310998418,27.536276325055,141.898082756929,9.30101502252698,9.19628323773736,0,0,0,0,6.00219003467213,0,15.0524117852348,0,0,516.912507718884,530.753784342342,502.931802133183,10.0116855588059,0,0,9.7708249264439,0.562645419495377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068.47907627704,717.711368685962,776.166957568252,940.17243888243,876.256458749546,821.038564375928,632.341665908477,409.924806704765,487.366460403211,556.969239131602,686.505784963873,773.674243300421,492.407446031043,646.725675181635,329.80006834099,0,0,0,21.0898019017005,15.3851179992855,14.6595985290459,75.7682188041711,4.54134227157519,4.43112999496484,0,0,0,0,2.80068896672216,0,7.17634898351102,0,0,823.719449805407,834.368230944451,756.563243604433,5.58425903320688,0,0,5.02270360835425,0.275299404446446,0,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,8.08
"7.80_553.2290m/z",NA,553.229036022078,1,7.79593333333333,0.0857000000000001,16,0,0,Inf,"CM5果肉","CM1海绵层","100 - 15.6",727.692454626214,8.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706.168120139257,641.090006133679,420.307990661731,410.019362389274,502.231026205688,297.222734467461,410.062451771226,198.558952574305,240.472016780262,378.155027677036,426.418822796788,270.97401010121,908.942085669425,480.718712771986,793.416565437232,0,0,0,0,0,0,354.677770899717,349.176275546638,390.622113961168,422.469720505593,434.609524331357,395.292032406807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.056289127848,270.683547421727,172.002787385243,218.60744089163,271.146968749306,158.233666366634,218.95786726308,96.9490063763379,115.86885037774,175.901781486236,191.490211552898,116.296639203495,430.2382536,224.308725178663,371.007303835988,0,0,0,0,0,0,197.830079100152,194.002296781847,215.519267602284,217.171037816982,212.652123467894,193.548633108197,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,7.8
"9.20_881.2338m/z",NA,881.233774406356,1,9.20091666666667,0.0714166666666678,2,0,0,Inf,"CM2果肉","CM1海绵层","100 - 33.9",724.064266855987,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4791759043661,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7290621711609,137.466159816454,70.0858188143028,503.724317295967,814.150024447101,854.318458824893,186.353681765395,503.728554049975,128.110214939116,243.357288833997,199.469945389193,20.8560939007356,0,44.1842876998498,0,0,0,0,0,3.56626796424453,0,180.682934263175,186.509142470305,175.715021357584,164.145978729705,213.615385948354,209.192836168852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77914669324317,0,0,0,0,0,0,0,0,0,0,0,0,0,8.38247680664847,58.0415034293967,28.6812443733414,268.567521487945,439.547339207186,454.816964882457,99.5058302454326,245.952056884764,61.7285267757565,113.199554443369,89.5751782027323,8.95101942308832,0,20.6168825626339,0,0,0,0,0,5.60632967711692,0,100.78026341109,103.624457169683,96.9478464126861,84.3794260841997,104.520869617891,102.428038455478,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,9.2
"10.78_1033.2820m/z",NA,1033.28204815427,1,10.7779333333333,0.121566666666668,0,0,0,Inf,"CM2果皮","CM1海绵层","100 - 44.5 - 22.9",713.920003208248,9.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.116229470662,158.233171659607,399.289281924543,618.748837241922,628.332752567429,894.678419815393,341.157364605532,238.575939451896,788.205728608365,405.992518393512,495.310350805706,445.095943406769,280.323316420131,219.9737553,488.346969303778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496.275550594766,532.00699062598,655.699911185128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.992199103316,190.322207986625,511.70300377923,834.452795166484,817.883915122632,894.678419815393,344.435431924672,169.179991483686,732.340911176268,489.638893241888,698.820566487058,625.763529002362,444.435110176242,367.286442021457,680.564918535388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790.833685359597,836.338326195272,986.373201164144,0,0,0,0,0,0,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,10.78
"12.05_577.2855m/z",NA,577.285549893281,1,12.0478666666667,0.134983333333334,2,0,0,Inf,"CM1果皮","CM1海绵层","100 - 25.3 - 1.15",713.589039891971,2.33,0,0,0,0,0,0.42173419904561,0,0,9.06972373682307,11.4548743616691,0,0,0,0,0,676.480130953193,668.995596533931,795.29139218879,592.187602607521,714.03272842033,643.776713207173,580.342826572518,500.19793218101,487.472744364391,672.648681588377,690.661122446297,734.862970174776,683.719342550438,611.568869222522,652.838570666565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420790341427113,0,0,0,632.229594684404,620.59456261852,603.616797775431,0,0,0,0,0,0,0,0,0,0,0,0.186548140365415,0,0,4.4137213063195,5.70176468828718,0,0,0,0,0,964.991781455791,804.665151625534,1019.19338355713,798.631965857865,929.437278352672,643.776713207173,585.919147212362,354.702498923213,452.922658164026,811.234052530784,974.435918921136,1033.14903755362,1083.99431490962,1021.12615099445,909.801957603779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196764596119903,0,0,0,1007.48154882596,975.601875335421,908.024269855515,0,0,0,0,0,0,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,12.05
"9.21_755.1827m/z",NA,755.182725512087,1,9.20805,0.171383333333335,6,0,0,Inf,"CM1果皮","CM1海绵层","100 - 37.2 - 9.17",706.760351008699,2.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1485.60075898657,314.602905506541,320.077388532986,763.056074596772,287.671366541855,910.486305563492,192.568163297596,70.5944543905302,91.7434945182985,379.538164784698,213.527297643045,200.216203926297,758.82406960742,712.802980301539,369.919854912405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.981988932857,497.534662129738,476.521760358385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2119.1938348973,378.40308063734,410.190226906949,1029.06742767274,374.454113007074,910.486305563492,194.418486545176,50.0602416992409,85.24108863,457.734166342723,301.260142972252,281.485374531659,1203.0681688815,1190.1550263963,515.523780729104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.333571201987,782.146313641682,716.834463709981,0,0,0,0,0,0,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,9.21
"2.85_818.2104n",818.210354085042,863.202058519215,1,2.85203333333333,0.107116666666667,0,0,0,Inf,"CM3果皮","CM1海绵层","100 - 26.5 - 10.8 - 0.676",706.24227022862,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.438801248959,396.944774087215,349.58251590557,585.125942382019,558.888196001399,458.608979173248,750.399650037563,634.488666727762,733.838493920534,528.199466519476,560.918888322112,427.165890692312,405.304951053189,421.291612510933,385.175071759738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467.286874408388,475.31075380205,493.947188768033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454.249595873411,477.443541456334,448.002066560319,789.10851828267,727.489795802735,458.608979173248,757.609989969479,449.931319478851,681.827005041994,637.024059509578,791.385955599202,600.555541313418,642.58568597387,703.423448084318,536.78359406581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744.639143648457,747.209354880246,743.04763731102,0,0,0,0,0,0,"","",NA,NA,"M-H, M+FA-H",NA,NA,NA,NA,NA,NA,NA,2.85
"7.62_623.1606m/z",NA,623.160635963983,1,7.62455,0.107116666666667,39,0,0,Inf,"CM1果皮","CM1海绵层","100 - 26.8 - 1.88",697.670730304987,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854.306451643743,794.243546085633,444.462193185586,702.129924924902,211.800916474252,925.008906570387,260.582641142918,192.672219028854,179.807148467013,451.641142412767,416.395852905663,426.629256383002,674.019083326014,488.247323643245,406.492243168932,0,0,0,8.33527912207539,0,0,21.2901629537342,10.875185150352,0,0,0,0,0,0,0,0,0,0,495.958665239438,486.715861961044,502.046821147193,8.81357702330497,0,0,0,0,9.34810229659475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218.65915488051,955.312870144105,569.593649554433,946.901623339199,275.695580223526,925.008906570387,263.086492821024,136.628548751945,167.063148826423,544.692473616339,587.482141927903,599.801083349575,1068.61515975335,815.218261451049,566.491404158677,0,0,0,4.44406826881598,0,0,11.3681432033036,5.30995143163226,0,0,0,0,0,0,0,0,0,0,790.32871667216,765.138685200784,755.231961545019,4.91598510741937,0,0,0,0,4.57715378335653,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,7.62
"12.53_938.3765n",938.376460749325,983.375262224145,1,12.533,0.0850000000000009,0,0,0,Inf,"CM4果皮","CM1海绵层","100 - 44 - 4.28",696.568388391072,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412.642443422418,555.032224791177,751.013401544405,263.197099537153,171.929384970471,142.299290130149,230.669714518457,0,69.2825932889272,855.960865602766,495.69450682549,738.04979274496,430.879777093439,532.027586133525,453.006019229416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403.303307248557,383.472441756439,404.702514582003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588.630099189154,667.590476876925,962.449609457219,354.951059572848,223.795875560672,142.299290130149,232.886142862463,0,64.3721247591669,1032.31392674551,699.362562282076,1037.62941390251,683.132975347051,888.317421947983,631.31343891095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642.678931909594,602.83549978024,608.796353359156,0,0,0,0,0,0,"","",NA,NA,"M-H, M+FA-H",NA,NA,NA,NA,NA,NA,NA,12.53
"11.89_987.2411m/z",NA,987.241088896087,1,11.8907333333333,0.171416666666666,7,0,0,Inf,"CM5果皮","CM1海绵层","100 - 40 - 5.48",691.366452614385,3.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.784454099506,483.424084048939,376.705553995454,462.14853651916,447.672305596796,311.577385602709,111.690486348006,11.3059648917567,97.4931699889733,447.069000439994,560.851145833133,670.846621326553,625.481298859606,624.795426072564,823.822632910985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.026137793917,480.803800049247,448.071782152848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464.728092293131,581.460499749262,482.761176535214,623.259576211102,582.723050003972,311.577385602709,112.763682975549,8.01733422279119,90.5832504785855,539.178336202793,791.29037947315,943.148000782771,991.661533981068,1043.21030826093,1148.08695107496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756.971949844149,755.844664537903,674.036995543598,0,0,0,0,0,0,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,11.89
"12.00_619.2036m/z",NA,619.20358355843,1,11.9978833333333,0.0999833333333342,7,0,0,Inf,"CM5果肉","CM1海绵层","100 - 16.2",690.147807001204,11.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17398212035303,0,0.712220034361272,0,0,0,0,0,0,0,2.2357897031816,0,4.20975746001456,0,0,164.438502526553,189.846022323284,75.24217558,455.653956477051,437.105136468471,289.461336060192,561.154034900508,176.441831863317,253.382193990799,316.893548558128,396.470645957299,71.168067007369,811.935434800723,425.280188464429,833.227797738461,0,0,0,1.65879891290723,2.60667392149468,2.81265888153794,439.437828725881,477.38985138123,424.483719484638,411.621909177411,334.540920379796,455.786655403579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2336099313026,0,0.912734569728026,0,0,0,0,0,0,0,3.15441788038906,0,6.67430752621641,0,0,73.5969543457069,80.1575352832058,30.791382074358,242.938149986743,235.986481507492,154.101699381286,299.635068163802,86.1500328269919,122.089480169042,147.405523272525,178.041502415238,30.5439145565097,384.32116746904,198.440490007396,389.623322963756,0,0,0,2.64335822305318,4.09780574851955,4.23109916204037,245.107045180513,265.237744125984,234.201846394997,211.594708130289,163.689088993429,223.168890111938,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,12
